gd, mm, dd, itv, volume
5,10,8,65,28
5,10,8,66,20
5,10,8,67,17
5,10,8,68,10
5,10,8,69,7
5,10,8,70,13
5,10,8,71,3
5,10,9,0,141
5,10,9,1,92
5,10,9,2,53
5,10,9,3,8
5,10,9,4,3
5,10,9,5,8
5,10,9,6,2
5,10,9,7,2
5,10,9,8,5
5,10,9,9,3
5,10,9,10,6
5,10,9,11,4
5,10,9,12,7
5,10,9,13,3
5,10,9,14,7
5,10,9,15,5
5,10,9,16,9
5,10,9,17,23
5,10,9,18,16
5,10,9,19,33
5,10,9,20,46
5,10,9,21,48
5,10,9,22,62
5,10,9,23,80
5,10,9,24,112
5,10,9,25,109
5,10,9,26,105
5,10,9,27,109
5,10,9,28,102
5,10,9,29,82
5,10,9,30,82
5,10,9,31,81
5,10,9,32,86
5,10,9,33,63
5,10,9,34,79
5,10,9,35,81
5,10,9,36,83
5,10,9,37,81
5,10,9,38,88
5,10,9,39,112
5,10,9,40,95
5,10,9,41,109
5,10,9,42,120
5,10,9,43,119
5,10,9,44,81
5,10,9,45,97
5,10,9,46,95
5,10,9,47,89
5,10,9,48,99
5,10,9,49,100
5,10,9,50,111
5,10,9,51,76
5,10,9,52,91
5,10,9,53,93
5,10,9,54,70
5,10,9,55,80
5,10,9,56,73
5,10,9,57,54
5,10,9,58,49
5,10,9,59,46
5,10,9,60,53
5,10,9,61,44
5,10,9,62,38
5,10,9,63,32
5,10,9,64,34
5,10,9,65,33
5,10,9,66,12
5,10,9,67,20
5,10,9,68,13
5,10,9,69,18
5,10,9,70,8
5,10,9,71,16
5,10,10,0,126
5,10,10,1,80
5,10,10,2,62
5,10,10,3,8
5,10,10,4,4
5,10,10,5,3
5,10,10,6,2
5,10,10,7,3
5,10,10,8,6
5,10,10,9,3
5,10,10,10,7
5,10,10,11,2
5,10,10,12,3
5,10,10,13,7
5,10,10,14,9
5,10,10,15,14
5,10,10,16,16
5,10,10,17,7
5,10,10,18,16
5,10,10,19,37
5,10,10,20,42
5,10,10,21,61
5,10,10,22,84
5,10,10,23,80
5,10,10,24,124
5,10,10,25,99
5,10,10,26,138
5,10,10,27,120
5,10,10,28,109
5,10,10,29,95
5,10,10,30,79
5,10,10,31,95
5,10,10,32,94
5,10,10,33,85
5,10,10,34,80
5,10,10,35,70
5,10,10,36,93
5,10,10,37,79
5,10,10,38,80
5,10,10,39,66
5,10,10,40,106
5,10,10,41,70
5,10,10,42,104
5,10,10,43,83
5,10,10,44,83
5,10,10,45,99
5,10,10,46,84
5,10,10,47,74
5,10,10,48,85
5,10,10,49,86
5,10,10,50,92
5,10,10,51,79
5,10,10,52,94
5,10,10,53,117
5,10,10,54,63
5,10,10,55,64
5,10,10,56,72
5,10,10,57,50
5,10,10,58,54
5,10,10,59,55
5,10,10,60,44
5,10,10,61,42
5,10,10,62,44
5,10,10,63,33
5,10,10,64,40
5,10,10,65,18
5,10,10,66,24
5,10,10,67,22
5,10,10,68,23
5,10,10,69,10
5,10,10,70,21
5,10,10,71,28
5,10,11,0,110
5,10,11,1,83
5,10,11,2,65
5,10,11,3,6
5,10,11,4,8
5,10,11,5,8
5,10,11,6,8
5,10,11,7,5
5,10,11,8,5
5,10,11,9,2
5,10,11,10,2
5,10,11,11,8
5,10,11,12,3
5,10,11,13,4
5,10,11,14,13
5,10,11,15,12
5,10,11,16,18
5,10,11,17,16
5,10,11,18,17
5,10,11,19,39
5,10,11,20,53
5,10,11,21,54
5,10,11,22,79
5,10,11,23,84
5,10,11,24,116
5,10,11,25,111
5,10,11,26,129
5,10,11,27,118
5,10,11,28,115
5,10,11,29,92
5,10,11,30,68
5,10,11,31,70
5,10,11,32,74
5,10,11,33,69
5,10,11,34,94
5,10,11,35,72
5,10,11,36,80
5,10,11,37,98
5,10,11,38,89
5,10,11,39,120
5,10,11,40,148
5,10,11,41,79
5,10,11,42,75
5,10,11,43,112
5,10,11,44,109
5,10,11,45,80
5,10,11,46,61
5,10,11,47,92
5,10,11,48,86
5,10,11,49,93
5,10,11,50,87
5,10,11,51,98
5,10,11,52,89
5,10,11,53,118
5,10,11,54,78
5,10,11,55,76
5,10,11,56,75
5,10,11,57,70
5,10,11,58,54
5,10,11,59,51
5,10,11,60,46
5,10,11,61,37
5,10,11,62,52
5,10,11,63,37
5,10,11,64,37
5,10,11,65,33
5,10,11,66,18
5,10,11,67,16
5,10,11,68,16
5,10,11,69,12
5,10,11,70,9
5,10,11,71,12
5,10,12,0,132
5,10,12,1,90
5,10,12,2,64
5,10,12,3,7
5,10,12,4,13
5,10,12,5,15
5,10,12,6,11
5,10,12,7,5
5,10,12,8,6
5,10,12,9,5
5,10,12,10,7
5,10,12,11,4
5,10,12,12,5
5,10,12,13,8
5,10,12,14,5
5,10,12,15,8
5,10,12,16,9
5,10,12,17,19
5,10,12,18,20
5,10,12,19,35
5,10,12,20,36
5,10,12,21,69
5,10,12,22,93
5,10,12,23,94
5,10,12,24,99
5,10,12,25,114
5,10,12,26,137
5,10,12,27,109
5,10,12,28,114
5,10,12,29,107
5,10,12,30,110
5,10,12,31,72
5,10,12,32,77
5,10,12,33,70
5,10,12,34,68
5,10,12,35,77
5,10,12,36,80
5,10,12,37,66
5,10,12,38,69
5,10,12,39,94
5,10,12,40,85
5,10,12,41,82
5,10,12,42,83
5,10,12,43,98
5,10,12,44,91
5,10,12,45,98
5,10,12,46,96
5,10,12,47,80
5,10,12,48,85
5,10,12,49,90
5,10,12,50,77
5,10,12,51,99
5,10,12,52,88
5,10,12,53,90
5,10,12,54,88
5,10,12,55,59
5,10,12,56,99
5,10,12,57,51
5,10,12,58,58
5,10,12,59,72
5,10,12,60,65
5,10,12,61,53
5,10,12,62,38
5,10,12,63,28
5,10,12,64,38
5,10,12,65,44
5,10,12,66,26
5,10,12,67,31
5,10,12,68,25
5,10,12,69,21
5,10,12,70,12
5,10,12,71,11
5,10,13,0,107
5,10,13,1,105
5,10,13,2,93
5,10,13,3,8
5,10,13,4,8
5,10,13,5,5
5,10,13,6,6
5,10,13,7,6
5,10,13,8,9
5,10,13,9,11
5,10,13,10,8
5,10,13,11,7
5,10,13,12,2
5,10,13,13,5
5,10,13,14,4
5,10,13,15,10
5,10,13,16,9
5,10,13,17,19
5,10,13,18,29
5,10,13,19,31
5,10,13,20,55
5,10,13,21,75
5,10,13,22,71
5,10,13,23,87
5,10,13,24,119
5,10,13,25,115
5,10,13,26,131
5,10,13,27,112
5,10,13,28,118
5,10,13,29,94
5,10,13,30,81
5,10,13,31,97
5,10,13,32,93
5,10,13,33,70
5,10,13,34,71
5,10,13,35,79
5,10,13,36,88
5,10,13,37,110
5,10,13,38,97
5,10,13,39,98
5,10,13,40,101
5,10,13,41,102
5,10,13,42,108
5,10,13,43,83
5,10,13,44,116
5,10,13,45,119
5,10,13,46,105
5,10,13,47,105
5,10,13,48,120
5,10,13,49,122
5,10,13,50,99
5,10,13,51,88
5,10,13,52,96
5,10,13,53,105
5,10,13,54,87
5,10,13,55,80
5,10,13,56,75
5,10,13,57,49
5,10,13,58,57
5,10,13,59,68
5,10,13,60,50
5,10,13,61,42
5,10,13,62,50
5,10,13,63,38
5,10,13,64,35
5,10,13,65,45
5,10,13,66,36
5,10,13,67,33
5,10,13,68,25
5,10,13,69,15
5,10,13,70,15
5,10,13,71,13
5,10,14,0,128
5,10,14,1,112
5,10,14,2,81
5,10,14,3,14
5,10,14,4,12
5,10,14,5,14
5,10,14,6,6
5,10,14,7,5
5,10,14,8,9
5,10,14,9,2
5,10,14,10,6
5,10,14,11,2
5,10,14,12,3
5,10,14,13,9
5,10,14,14,11
5,10,14,15,11
5,10,14,16,5
5,10,14,17,13
5,10,14,18,17
5,10,14,19,34
5,10,14,20,54
5,10,14,21,73
5,10,14,22,71
5,10,14,23,77
5,10,14,24,99
5,10,14,25,134
5,10,14,26,127
5,10,14,27,125
5,10,14,28,100
5,10,14,29,105
5,10,14,30,92
5,10,14,31,85
5,10,14,32,76
5,10,14,33,77
5,10,14,34,89
5,10,14,35,85
5,10,14,36,95
5,10,14,37,107
5,10,14,38,94
5,10,14,39,141
5,10,14,40,129
5,10,14,41,123
5,10,14,42,121
5,10,14,43,116
5,10,14,44,113
5,10,14,45,100
5,10,14,46,106
5,10,14,47,109
5,10,14,48,115
5,10,14,49,89
5,10,14,50,103
5,10,14,51,112
5,10,14,52,107
5,10,14,53,128
5,10,14,54,125
5,10,14,55,67
5,10,14,56,38
5,10,14,57,54
5,10,14,58,51
5,10,14,59,52
5,10,14,60,51
5,10,14,61,44
5,10,14,62,50
5,10,14,63,43
5,10,14,64,44
5,10,14,65,39
5,10,14,66,27
5,10,14,67,37
5,10,14,68,29
5,10,14,69,19
5,10,14,70,26
5,10,14,71,12
5,10,15,0,171
5,10,15,1,100
5,10,15,2,83
5,10,15,3,11
5,10,15,4,7
5,10,15,5,7
5,10,15,6,6
5,10,15,7,7
5,10,15,8,5
5,10,15,9,5
5,10,15,10,5
5,10,15,11,4
5,10,15,12,5
5,10,15,13,6
5,10,15,14,6
5,10,15,15,13
5,10,15,16,12
5,10,15,17,20
5,10,15,18,16
5,10,15,19,39
5,10,15,20,63
5,10,15,21,59
5,10,15,22,62
5,10,15,23,77
5,10,15,24,80
5,10,15,25,80
5,10,15,26,121
5,10,15,27,90
5,10,15,28,97
5,10,15,29,105
5,10,15,30,97
5,10,15,31,91
5,10,15,32,107
5,10,15,33,84
5,10,15,34,94
5,10,15,35,81
5,10,15,36,103
5,10,15,37,84
5,10,15,38,76
5,10,15,39,115
5,10,15,40,117
5,10,15,41,109
5,10,15,42,104
5,10,15,43,97
5,10,15,44,103
5,10,15,45,119
5,10,15,46,101
5,10,15,47,106
5,10,15,48,90
5,10,15,49,95
5,10,15,50,89
5,10,15,51,104
5,10,15,52,87
5,10,15,53,87
5,10,15,54,92
5,10,15,55,85
5,10,15,56,82
5,10,15,57,83
5,10,15,58,49
5,10,15,59,63
5,10,15,60,73
5,10,15,61,55
5,10,15,62,54
5,10,15,63,43
5,10,15,64,36
5,10,15,65,30
5,10,15,66,24
5,10,15,67,23
5,10,15,68,22
5,10,15,69,15
5,10,15,70,31
5,10,15,71,9
5,10,16,0,135
5,10,16,1,109
5,10,16,2,87
5,10,16,3,9
5,10,16,4,5
5,10,16,5,7
5,10,16,6,4
5,10,16,7,8
5,10,16,8,7
5,10,16,9,8
5,10,16,10,4
5,10,16,11,5
5,10,16,12,3
5,10,16,13,5
5,10,16,14,7
5,10,16,15,13
5,10,16,16,15
5,10,16,17,17
5,10,16,18,24
5,10,16,19,44
5,10,16,20,37
5,10,16,21,40
5,10,16,22,50
5,10,16,23,65
5,10,16,24,85
5,10,16,25,80
5,10,16,26,86
5,10,16,27,107
5,10,16,28,90
5,10,16,29,98
5,10,16,30,107
5,10,16,31,135
5,10,16,32,110
5,10,16,33,81
5,10,16,34,98
5,10,16,35,64
5,10,16,36,110
5,10,16,37,96
5,10,16,38,115
5,10,16,39,136
5,10,16,40,125
5,10,16,41,146
5,10,16,42,143
5,10,16,43,133
5,10,16,44,147
5,10,16,45,140
5,10,16,46,134
5,10,16,47,135
5,10,16,48,144
5,10,16,49,126
5,10,16,50,105
5,10,16,51,100
5,10,16,52,108
5,10,16,53,100
5,10,16,54,88
5,10,16,55,109
5,10,16,56,82
5,10,16,57,74
5,10,16,58,87
5,10,16,59,84
5,10,16,60,66
5,10,16,61,58
5,10,16,62,67
5,10,16,63,21
5,10,16,64,41
5,10,16,65,32
5,10,16,66,21
5,10,16,67,22
5,10,16,68,21
5,10,16,69,12
5,10,16,70,12
5,10,16,71,11
5,10,17,0,143
5,10,17,1,107
5,10,17,2,88
5,10,17,3,10
5,10,17,4,10
5,10,17,5,4
5,10,17,6,5
5,10,17,7,3
5,10,17,8,1
5,10,17,9,8
5,10,17,10,1
5,10,17,11,7
5,10,17,12,7
5,10,17,13,5
5,10,17,14,6
5,10,17,15,6
5,10,17,16,10
5,10,17,17,15
5,10,17,18,32
5,10,17,19,41
5,10,17,20,49
5,10,17,21,87
5,10,17,22,111
5,10,17,23,104
5,10,17,24,123
5,10,17,25,147
5,10,17,26,150
5,10,17,27,136
5,10,17,28,137
5,10,17,29,106
5,10,17,30,78
5,10,17,31,77
5,10,17,32,84
5,10,17,33,79
5,10,17,34,79
5,10,17,35,71
5,10,17,36,77
5,10,17,37,75
5,10,17,38,111
5,10,17,39,127
5,10,17,40,91
5,10,17,41,73
5,10,17,42,75
5,10,17,43,83
5,10,17,44,100
5,10,17,45,93
5,10,17,46,122
5,10,17,47,90
5,10,17,48,91
5,10,17,49,94
5,10,17,50,90
5,10,17,51,80
5,10,17,52,82
5,10,17,53,84
5,10,17,54,79
5,10,17,55,86
5,10,17,56,80
5,10,17,57,54
5,10,17,58,47
5,10,17,59,54
5,10,17,60,51
5,10,17,61,25
5,10,17,62,43
5,10,17,63,23
5,10,17,64,25
5,10,17,65,22
5,10,17,66,16
5,10,17,67,18
5,10,17,68,28
5,10,17,69,9
5,10,17,70,12
5,10,17,71,22
