"tollgate_id","time_window","direction","volume","has_etc","car_model"
"1","(2016-10-14 18:00:00,2016-10-14 18:20:00)","1","89","27","[0, 81, 5, 0, 2, 1, 0, 0]"
"1","(2016-10-14 18:00:00,2016-10-14 18:20:00)","0","35","10","[0, 34, 1, 0, 0, 0, 0, 0]"
"3","(2016-10-14 18:00:00,2016-10-14 18:20:00)","1","125","43","[0, 120, 3, 0, 1, 1, 0, 0]"
"3","(2016-10-14 18:00:00,2016-10-14 18:20:00)","0","74","15","[0, 51, 19, 1, 3, 0, 0, 0]"
"2","(2016-10-14 18:00:00,2016-10-14 18:20:00)","0","71","19","[0, 65, 6, 0, 0, 0, 0, 0]"
"1","(2016-10-14 18:20:00,2016-10-14 18:40:00)","1","85","28","[0, 79, 3, 2, 1, 0, 0, 0]"
"1","(2016-10-14 18:20:00,2016-10-14 18:40:00)","0","30","9","[0, 29, 1, 0, 0, 0, 0, 0]"
"3","(2016-10-14 18:20:00,2016-10-14 18:40:00)","1","67","19","[0, 60, 1, 1, 2, 3, 0, 0]"
"3","(2016-10-14 18:20:00,2016-10-14 18:40:00)","0","68","20","[0, 51, 15, 0, 2, 0, 0, 0]"
"2","(2016-10-14 18:20:00,2016-10-14 18:40:00)","0","89","17","[0, 80, 9, 0, 0, 0, 0, 0]"
"1","(2016-10-14 18:40:00,2016-10-14 19:00:00)","1","84","22","[0, 75, 4, 3, 1, 1, 0, 0]"
"1","(2016-10-14 18:40:00,2016-10-14 19:00:00)","0","43","13","[0, 41, 1, 0, 1, 0, 0, 0]"
"3","(2016-10-14 18:40:00,2016-10-14 19:00:00)","1","38","13","[0, 35, 1, 1, 1, 0, 0, 0]"
"3","(2016-10-14 18:40:00,2016-10-14 19:00:00)","0","57","11","[0, 43, 13, 0, 1, 0, 0, 0]"
"2","(2016-10-14 18:40:00,2016-10-14 19:00:00)","0","69","21","[0, 62, 7, 0, 0, 0, 0, 0]"
"1","(2016-10-14 19:00:00,2016-10-14 19:20:00)","1","58","14","[0, 49, 5, 1, 0, 3, 0, 0]"
"1","(2016-10-14 19:00:00,2016-10-14 19:20:00)","0","43","8","[0, 42, 1, 0, 0, 0, 0, 0]"
"3","(2016-10-14 19:00:00,2016-10-14 19:20:00)","1","54","9","[0, 50, 1, 1, 0, 2, 0, 0]"
"3","(2016-10-14 19:00:00,2016-10-14 19:20:00)","0","65","12","[0, 49, 15, 0, 1, 0, 0, 0]"
"2","(2016-10-14 19:00:00,2016-10-14 19:20:00)","0","53","15","[0, 47, 6, 0, 0, 0, 0, 0]"
"1","(2016-10-14 19:20:00,2016-10-14 19:40:00)","1","64","11","[0, 57, 2, 1, 0, 4, 0, 0]"
"1","(2016-10-14 19:20:00,2016-10-14 19:40:00)","0","36","7","[0, 34, 2, 0, 0, 0, 0, 0]"
"3","(2016-10-14 19:20:00,2016-10-14 19:40:00)","1","51","9","[0, 49, 1, 0, 0, 1, 0, 0]"
"3","(2016-10-14 19:20:00,2016-10-14 19:40:00)","0","79","20","[0, 53, 25, 0, 1, 0, 0, 0]"
"2","(2016-10-14 19:20:00,2016-10-14 19:40:00)","0","52","18","[0, 45, 7, 0, 0, 0, 0, 0]"
"1","(2016-10-14 19:40:00,2016-10-14 20:00:00)","1","59","18","[0, 55, 2, 1, 0, 1, 0, 0]"
"1","(2016-10-14 19:40:00,2016-10-14 20:00:00)","0","30","6","[0, 29, 1, 0, 0, 0, 0, 0]"
"3","(2016-10-14 19:40:00,2016-10-14 20:00:00)","1","52","13","[0, 43, 2, 2, 0, 5, 0, 0]"
"3","(2016-10-14 19:40:00,2016-10-14 20:00:00)","0","57","10","[1, 43, 13, 0, 0, 0, 0, 0]"
"2","(2016-10-14 19:40:00,2016-10-14 20:00:00)","0","49","17","[0, 43, 6, 0, 0, 0, 0, 0]"
"1","(2016-10-14 20:00:00,2016-10-14 20:20:00)","1","55","13","[0, 49, 1, 1, 1, 3, 0, 0]"
"1","(2016-10-14 20:00:00,2016-10-14 20:20:00)","0","32","8","[0, 30, 2, 0, 0, 0, 0, 0]"
"3","(2016-10-14 20:00:00,2016-10-14 20:20:00)","1","51","12","[0, 44, 5, 0, 1, 1, 0, 0]"
"3","(2016-10-14 20:00:00,2016-10-14 20:20:00)","0","53","5","[0, 36, 15, 1, 1, 0, 0, 0]"
"2","(2016-10-14 20:00:00,2016-10-14 20:20:00)","0","48","12","[0, 43, 5, 0, 0, 0, 0, 0]"
"1","(2016-10-14 20:20:00,2016-10-14 20:40:00)","1","47","12","[0, 39, 5, 0, 0, 3, 0, 0]"
"1","(2016-10-14 20:20:00,2016-10-14 20:40:00)","0","21","2","[0, 20, 1, 0, 0, 0, 0, 0]"
"3","(2016-10-14 20:20:00,2016-10-14 20:40:00)","1","44","11","[0, 41, 1, 1, 0, 1, 0, 0]"
"3","(2016-10-14 20:20:00,2016-10-14 20:40:00)","0","47","17","[0, 38, 8, 0, 1, 0, 0, 0]"
"2","(2016-10-14 20:20:00,2016-10-14 20:40:00)","0","35","11","[0, 28, 6, 0, 1, 0, 0, 0]"
"1","(2016-10-14 20:40:00,2016-10-14 21:00:00)","1","50","12","[0, 46, 2, 0, 0, 2, 0, 0]"
"1","(2016-10-14 20:40:00,2016-10-14 21:00:00)","0","29","2","[0, 22, 7, 0, 0, 0, 0, 0]"
"3","(2016-10-14 20:40:00,2016-10-14 21:00:00)","1","50","13","[0, 45, 2, 1, 1, 1, 0, 0]"
"3","(2016-10-14 20:40:00,2016-10-14 21:00:00)","0","53","6","[0, 37, 16, 0, 0, 0, 0, 0]"
"2","(2016-10-14 20:40:00,2016-10-14 21:00:00)","0","38","12","[0, 33, 5, 0, 0, 0, 0, 0]"
"1","(2016-10-14 21:00:00,2016-10-14 21:20:00)","1","37","7","[0, 30, 2, 1, 0, 4, 0, 0]"
"1","(2016-10-14 21:00:00,2016-10-14 21:20:00)","0","15","4","[0, 14, 1, 0, 0, 0, 0, 0]"
"3","(2016-10-14 21:00:00,2016-10-14 21:20:00)","1","43","16","[0, 40, 2, 0, 0, 1, 0, 0]"
"3","(2016-10-14 21:00:00,2016-10-14 21:20:00)","0","40","12","[0, 32, 8, 0, 0, 0, 0, 0]"
"2","(2016-10-14 21:00:00,2016-10-14 21:20:00)","0","24","8","[0, 20, 4, 0, 0, 0, 0, 0]"
"1","(2016-10-14 21:20:00,2016-10-14 21:40:00)","1","31","8","[0, 25, 2, 0, 1, 3, 0, 0]"
"1","(2016-10-14 21:20:00,2016-10-14 21:40:00)","0","18","5","[0, 17, 1, 0, 0, 0, 0, 0]"
"3","(2016-10-14 21:20:00,2016-10-14 21:40:00)","1","44","8","[0, 40, 0, 2, 0, 2, 0, 0]"
"3","(2016-10-14 21:20:00,2016-10-14 21:40:00)","0","31","8","[0, 23, 8, 0, 0, 0, 0, 0]"
"2","(2016-10-14 21:20:00,2016-10-14 21:40:00)","0","29","3","[0, 21, 8, 0, 0, 0, 0, 0]"
"1","(2016-10-14 21:40:00,2016-10-14 22:00:00)","1","39","12","[0, 36, 2, 0, 0, 1, 0, 0]"
"1","(2016-10-14 21:40:00,2016-10-14 22:00:00)","0","14","4","[0, 13, 1, 0, 0, 0, 0, 0]"
"3","(2016-10-14 21:40:00,2016-10-14 22:00:00)","1","39","7","[0, 36, 1, 0, 0, 2, 0, 0]"
"3","(2016-10-14 21:40:00,2016-10-14 22:00:00)","0","35","7","[0, 27, 8, 0, 0, 0, 0, 0]"
"2","(2016-10-14 21:40:00,2016-10-14 22:00:00)","0","37","8","[0, 32, 5, 0, 0, 0, 0, 0]"
"1","(2016-10-14 22:00:00,2016-10-14 22:20:00)","1","20","2","[0, 13, 5, 0, 0, 2, 0, 0]"
"1","(2016-10-14 22:00:00,2016-10-14 22:20:00)","0","13","4","[0, 13, 0, 0, 0, 0, 0, 0]"
"3","(2016-10-14 22:00:00,2016-10-14 22:20:00)","1","27","7","[0, 25, 2, 0, 0, 0, 0, 0]"
"3","(2016-10-14 22:00:00,2016-10-14 22:20:00)","0","37","8","[0, 32, 5, 0, 0, 0, 0, 0]"
"2","(2016-10-14 22:00:00,2016-10-14 22:20:00)","0","25","4","[0, 17, 8, 0, 0, 0, 0, 0]"
"1","(2016-10-14 22:20:00,2016-10-14 22:40:00)","1","32","9","[0, 29, 1, 0, 0, 2, 0, 0]"
"1","(2016-10-14 22:20:00,2016-10-14 22:40:00)","0","15","1","[0, 12, 3, 0, 0, 0, 0, 0]"
"3","(2016-10-14 22:20:00,2016-10-14 22:40:00)","1","37","9","[0, 31, 1, 4, 0, 1, 0, 0]"
"3","(2016-10-14 22:20:00,2016-10-14 22:40:00)","0","22","11","[0, 20, 2, 0, 0, 0, 0, 0]"
"2","(2016-10-14 22:20:00,2016-10-14 22:40:00)","0","24","5","[0, 23, 1, 0, 0, 0, 0, 0]"
"1","(2016-10-14 22:40:00,2016-10-14 23:00:00)","1","29","5","[0, 23, 2, 0, 0, 3, 0, 1]"
"1","(2016-10-14 22:40:00,2016-10-14 23:00:00)","0","10","3","[0, 9, 1, 0, 0, 0, 0, 0]"
"3","(2016-10-14 22:40:00,2016-10-14 23:00:00)","1","29","6","[0, 28, 1, 0, 0, 0, 0, 0]"
"3","(2016-10-14 22:40:00,2016-10-14 23:00:00)","0","20","8","[0, 17, 3, 0, 0, 0, 0, 0]"
"2","(2016-10-14 22:40:00,2016-10-14 23:00:00)","0","21","3","[0, 17, 4, 0, 0, 0, 0, 0]"
"1","(2016-10-14 23:00:00,2016-10-14 23:20:00)","1","12","3","[0, 11, 0, 0, 0, 1, 0, 0]"
"1","(2016-10-14 23:00:00,2016-10-14 23:20:00)","0","8","1","[0, 8, 0, 0, 0, 0, 0, 0]"
"3","(2016-10-14 23:00:00,2016-10-14 23:20:00)","1","19","5","[0, 17, 1, 0, 0, 1, 0, 0]"
"3","(2016-10-14 23:00:00,2016-10-14 23:20:00)","0","19","3","[0, 16, 2, 0, 1, 0, 0, 0]"
"2","(2016-10-14 23:00:00,2016-10-14 23:20:00)","0","8","1","[0, 5, 3, 0, 0, 0, 0, 0]"
"1","(2016-10-14 23:20:00,2016-10-14 23:40:00)","1","22","3","[0, 15, 4, 0, 0, 3, 0, 0]"
"1","(2016-10-14 23:20:00,2016-10-14 23:40:00)","0","14","3","[0, 14, 0, 0, 0, 0, 0, 0]"
"3","(2016-10-14 23:20:00,2016-10-14 23:40:00)","1","26","5","[0, 20, 2, 1, 1, 2, 0, 0]"
"3","(2016-10-14 23:20:00,2016-10-14 23:40:00)","0","16","8","[0, 11, 4, 0, 1, 0, 0, 0]"
"2","(2016-10-14 23:20:00,2016-10-14 23:40:00)","0","12","2","[0, 9, 3, 0, 0, 0, 0, 0]"
"1","(2016-10-14 23:40:00,2016-10-15 00:00:00)","1","13","4","[0, 12, 1, 0, 0, 0, 0, 0]"
"1","(2016-10-14 23:40:00,2016-10-15 00:00:00)","0","5","3","[0, 4, 1, 0, 0, 0, 0, 0]"
"3","(2016-10-14 23:40:00,2016-10-15 00:00:00)","1","12","4","[0, 11, 0, 0, 1, 0, 0, 0]"
"3","(2016-10-14 23:40:00,2016-10-15 00:00:00)","0","8","1","[0, 6, 2, 0, 0, 0, 0, 0]"
"2","(2016-10-14 23:40:00,2016-10-15 00:00:00)","0","7","1","[0, 6, 1, 0, 0, 0, 0, 0]"
"1","(2016-10-15 00:00:00,2016-10-15 00:20:00)","1","127","31","[0, 92, 6, 5, 18, 5, 0, 1]"
"1","(2016-10-15 00:00:00,2016-10-15 00:20:00)","0","8","1","[0, 7, 0, 0, 0, 0, 1, 0]"
"3","(2016-10-15 00:00:00,2016-10-15 00:20:00)","1","171","39","[0, 158, 5, 3, 0, 5, 0, 0]"
"3","(2016-10-15 00:00:00,2016-10-15 00:20:00)","0","14","2","[0, 13, 0, 1, 0, 0, 0, 0]"
"2","(2016-10-15 00:00:00,2016-10-15 00:20:00)","0","3","2","[0, 3, 0, 0, 0, 0, 0, 0]"
"1","(2016-10-15 00:20:00,2016-10-15 00:40:00)","1","92","26","[0, 63, 7, 9, 10, 2, 0, 1]"
"1","(2016-10-15 00:20:00,2016-10-15 00:40:00)","0","9","1","[0, 8, 0, 0, 0, 1, 0, 0]"
"3","(2016-10-15 00:20:00,2016-10-15 00:40:00)","1","100","27","[0, 89, 1, 5, 2, 3, 0, 0]"
"3","(2016-10-15 00:20:00,2016-10-15 00:40:00)","0","17","1","[0, 15, 2, 0, 0, 0, 0, 0]"
"2","(2016-10-15 00:20:00,2016-10-15 00:40:00)","0","2","2","[0, 1, 0, 0, 1, 0, 0, 0]"
"1","(2016-10-15 00:40:00,2016-10-15 01:00:00)","1","60","17","[0, 39, 4, 8, 7, 1, 0, 1]"
"1","(2016-10-15 00:40:00,2016-10-15 01:00:00)","0","10","1","[0, 8, 1, 1, 0, 0, 0, 0]"
"3","(2016-10-15 00:40:00,2016-10-15 01:00:00)","1","83","27","[0, 75, 3, 3, 1, 1, 0, 0]"
"3","(2016-10-15 00:40:00,2016-10-15 01:00:00)","0","16","0","[0, 15, 0, 0, 0, 0, 0, 1]"
"2","(2016-10-15 00:40:00,2016-10-15 01:00:00)","0","1","1","[0, 1, 0, 0, 0, 0, 0, 0]"
"1","(2016-10-15 01:00:00,2016-10-15 01:20:00)","1","13","1","[0, 10, 3, 0, 0, 0, 0, 0]"
"1","(2016-10-15 01:00:00,2016-10-15 01:20:00)","0","9","1","[0, 7, 1, 0, 1, 0, 0, 0]"
"3","(2016-10-15 01:00:00,2016-10-15 01:20:00)","1","11","2","[0, 8, 3, 0, 0, 0, 0, 0]"
"3","(2016-10-15 01:00:00,2016-10-15 01:20:00)","0","24","0","[1, 22, 0, 1, 0, 0, 0, 0]"
"2","(2016-10-15 01:00:00,2016-10-15 01:20:00)","0","1","1","[0, 1, 0, 0, 0, 0, 0, 0]"
"1","(2016-10-15 01:20:00,2016-10-15 01:40:00)","1","11","0","[0, 8, 2, 0, 0, 1, 0, 0]"
"1","(2016-10-15 01:20:00,2016-10-15 01:40:00)","0","8","0","[0, 7, 0, 1, 0, 0, 0, 0]"
"3","(2016-10-15 01:20:00,2016-10-15 01:40:00)","1","7","1","[0, 7, 0, 0, 0, 0, 0, 0]"
"3","(2016-10-15 01:20:00,2016-10-15 01:40:00)","0","22","2","[0, 20, 0, 1, 0, 1, 0, 0]"
"2","(2016-10-15 01:20:00,2016-10-15 01:40:00)","0","1","1","[0, 1, 0, 0, 0, 0, 0, 0]"
"1","(2016-10-15 01:40:00,2016-10-15 02:00:00)","1","11","0","[0, 9, 1, 0, 0, 0, 0, 1]"
"1","(2016-10-15 01:40:00,2016-10-15 02:00:00)","0","9","0","[0, 6, 1, 2, 0, 0, 0, 0]"
"3","(2016-10-15 01:40:00,2016-10-15 02:00:00)","1","7","0","[0, 5, 2, 0, 0, 0, 0, 0]"
"3","(2016-10-15 01:40:00,2016-10-15 02:00:00)","0","12","0","[0, 12, 0, 0, 0, 0, 0, 0]"
"2","(2016-10-15 01:40:00,2016-10-15 02:00:00)","0","2","2","[0, 2, 0, 0, 0, 0, 0, 0]"
"1","(2016-10-15 02:00:00,2016-10-15 02:20:00)","1","8","1","[0, 8, 0, 0, 0, 0, 0, 0]"
"1","(2016-10-15 02:00:00,2016-10-15 02:20:00)","0","11","0","[0, 4, 2, 3, 0, 2, 0, 0]"
"3","(2016-10-15 02:00:00,2016-10-15 02:20:00)","1","6","0","[0, 6, 0, 0, 0, 0, 0, 0]"
"3","(2016-10-15 02:00:00,2016-10-15 02:20:00)","0","13","1","[0, 11, 2, 0, 0, 0, 0, 0]"
"1","(2016-10-15 02:20:00,2016-10-15 02:40:00)","1","4","1","[0, 3, 0, 0, 0, 1, 0, 0]"
"1","(2016-10-15 02:20:00,2016-10-15 02:40:00)","0","8","1","[0, 3, 1, 1, 0, 3, 0, 0]"
"3","(2016-10-15 02:20:00,2016-10-15 02:40:00)","1","7","2","[0, 4, 2, 0, 1, 0, 0, 0]"
"3","(2016-10-15 02:20:00,2016-10-15 02:40:00)","0","21","2","[0, 17, 0, 3, 0, 1, 0, 0]"
"2","(2016-10-15 02:20:00,2016-10-15 02:40:00)","0","1","1","[0, 1, 0, 0, 0, 0, 0, 0]"
"1","(2016-10-15 02:40:00,2016-10-15 03:00:00)","1","12","2","[0, 11, 0, 0, 0, 1, 0, 0]"
"1","(2016-10-15 02:40:00,2016-10-15 03:00:00)","0","5","1","[0, 1, 0, 2, 0, 2, 0, 0]"
"3","(2016-10-15 02:40:00,2016-10-15 03:00:00)","1","5","0","[0, 2, 0, 0, 0, 3, 0, 0]"
"3","(2016-10-15 02:40:00,2016-10-15 03:00:00)","0","11","1","[0, 11, 0, 0, 0, 0, 0, 0]"
"1","(2016-10-15 03:00:00,2016-10-15 03:20:00)","1","10","0","[0, 7, 1, 1, 0, 1, 0, 0]"
"1","(2016-10-15 03:00:00,2016-10-15 03:20:00)","0","6","0","[0, 4, 2, 0, 0, 0, 0, 0]"
"3","(2016-10-15 03:00:00,2016-10-15 03:20:00)","1","5","0","[0, 3, 1, 0, 0, 1, 0, 0]"
"3","(2016-10-15 03:00:00,2016-10-15 03:20:00)","0","10","0","[0, 6, 0, 0, 0, 4, 0, 0]"
"2","(2016-10-15 03:00:00,2016-10-15 03:20:00)","0","1","1","[0, 1, 0, 0, 0, 0, 0, 0]"
"1","(2016-10-15 03:20:00,2016-10-15 03:40:00)","1","9","0","[0, 8, 1, 0, 0, 0, 0, 0]"
"1","(2016-10-15 03:20:00,2016-10-15 03:40:00)","0","9","0","[0, 5, 2, 0, 0, 2, 0, 0]"
"3","(2016-10-15 03:20:00,2016-10-15 03:40:00)","1","5","0","[0, 2, 0, 2, 0, 1, 0, 0]"
"3","(2016-10-15 03:20:00,2016-10-15 03:40:00)","0","15","1","[0, 14, 0, 0, 0, 0, 0, 1]"
"1","(2016-10-15 03:40:00,2016-10-15 04:00:00)","1","16","0","[0, 15, 0, 0, 0, 1, 0, 0]"
"1","(2016-10-15 03:40:00,2016-10-15 04:00:00)","0","9","2","[0, 4, 2, 0, 0, 3, 0, 0]"
"3","(2016-10-15 03:40:00,2016-10-15 04:00:00)","1","4","1","[0, 2, 0, 1, 0, 1, 0, 0]"
"3","(2016-10-15 03:40:00,2016-10-15 04:00:00)","0","12","1","[0, 9, 0, 1, 0, 2, 0, 0]"
"1","(2016-10-15 04:00:00,2016-10-15 04:20:00)","1","13","3","[0, 13, 0, 0, 0, 0, 0, 0]"
"1","(2016-10-15 04:00:00,2016-10-15 04:20:00)","0","9","1","[0, 4, 4, 0, 0, 1, 0, 0]"
"3","(2016-10-15 04:00:00,2016-10-15 04:20:00)","1","5","0","[0, 3, 0, 0, 0, 2, 0, 0]"
"3","(2016-10-15 04:00:00,2016-10-15 04:20:00)","0","14","1","[0, 10, 1, 0, 0, 3, 0, 0]"
"1","(2016-10-15 04:20:00,2016-10-15 04:40:00)","1","23","2","[0, 16, 3, 1, 0, 3, 0, 0]"
"1","(2016-10-15 04:20:00,2016-10-15 04:40:00)","0","9","1","[0, 7, 1, 0, 0, 1, 0, 0]"
"3","(2016-10-15 04:20:00,2016-10-15 04:40:00)","1","6","2","[0, 4, 0, 2, 0, 0, 0, 0]"
"3","(2016-10-15 04:20:00,2016-10-15 04:40:00)","0","12","1","[0, 10, 1, 0, 0, 1, 0, 0]"
"2","(2016-10-15 04:20:00,2016-10-15 04:40:00)","0","1","1","[0, 1, 0, 0, 0, 0, 0, 0]"
"1","(2016-10-15 04:40:00,2016-10-15 05:00:00)","1","23","1","[0, 18, 2, 0, 0, 3, 0, 0]"
"1","(2016-10-15 04:40:00,2016-10-15 05:00:00)","0","11","1","[0, 6, 1, 0, 1, 3, 0, 0]"
"3","(2016-10-15 04:40:00,2016-10-15 05:00:00)","1","6","0","[0, 2, 1, 2, 0, 1, 0, 0]"
"3","(2016-10-15 04:40:00,2016-10-15 05:00:00)","0","17","4","[0, 10, 5, 1, 0, 1, 0, 0]"
"2","(2016-10-15 04:40:00,2016-10-15 05:00:00)","0","1","1","[0, 1, 0, 0, 0, 0, 0, 0]"
"1","(2016-10-15 05:00:00,2016-10-15 05:20:00)","1","24","1","[0, 16, 5, 1, 0, 2, 0, 0]"
"1","(2016-10-15 05:00:00,2016-10-15 05:20:00)","0","10","1","[0, 8, 2, 0, 0, 0, 0, 0]"
"3","(2016-10-15 05:00:00,2016-10-15 05:20:00)","1","13","3","[0, 9, 2, 0, 1, 1, 0, 0]"
"3","(2016-10-15 05:00:00,2016-10-15 05:20:00)","0","18","4","[0, 9, 8, 0, 1, 0, 0, 0]"
"2","(2016-10-15 05:00:00,2016-10-15 05:20:00)","0","17","2","[0, 9, 8, 0, 0, 0, 0, 0]"
"1","(2016-10-15 05:20:00,2016-10-15 05:40:00)","1","28","1","[0, 18, 5, 2, 0, 3, 0, 0]"
"1","(2016-10-15 05:20:00,2016-10-15 05:40:00)","0","7","1","[0, 5, 2, 0, 0, 0, 0, 0]"
"3","(2016-10-15 05:20:00,2016-10-15 05:40:00)","1","12","1","[0, 8, 0, 3, 0, 1, 0, 0]"
"3","(2016-10-15 05:20:00,2016-10-15 05:40:00)","0","10","0","[0, 4, 6, 0, 0, 0, 0, 0]"
"2","(2016-10-15 05:20:00,2016-10-15 05:40:00)","0","21","3","[0, 13, 8, 0, 0, 0, 0, 0]"
"1","(2016-10-15 05:40:00,2016-10-15 06:00:00)","1","37","2","[0, 31, 1, 1, 0, 3, 0, 1]"
"1","(2016-10-15 05:40:00,2016-10-15 06:00:00)","0","9","3","[0, 8, 1, 0, 0, 0, 0, 0]"
"3","(2016-10-15 05:40:00,2016-10-15 06:00:00)","1","20","2","[0, 13, 1, 3, 0, 3, 0, 0]"
"3","(2016-10-15 05:40:00,2016-10-15 06:00:00)","0","22","2","[0, 12, 10, 0, 0, 0, 0, 0]"
"2","(2016-10-15 05:40:00,2016-10-15 06:00:00)","0","14","3","[0, 10, 4, 0, 0, 0, 0, 0]"
"1","(2016-10-15 06:00:00,2016-10-15 06:20:00)","1","43","3","[0, 34, 5, 3, 0, 1, 0, 0]"
"1","(2016-10-15 06:00:00,2016-10-15 06:20:00)","0","10","6","[0, 8, 2, 0, 0, 0, 0, 0]"
"3","(2016-10-15 06:00:00,2016-10-15 06:20:00)","1","16","3","[0, 10, 2, 2, 0, 2, 0, 0]"
"3","(2016-10-15 06:00:00,2016-10-15 06:20:00)","0","19","2","[0, 13, 6, 0, 0, 0, 0, 0]"
"2","(2016-10-15 06:00:00,2016-10-15 06:20:00)","0","21","5","[0, 14, 7, 0, 0, 0, 0, 0]"
"1","(2016-10-15 06:20:00,2016-10-15 06:40:00)","1","44","6","[0, 31, 4, 3, 1, 5, 0, 0]"
"1","(2016-10-15 06:20:00,2016-10-15 06:40:00)","0","19","1","[0, 15, 4, 0, 0, 0, 0, 0]"
"3","(2016-10-15 06:20:00,2016-10-15 06:40:00)","1","39","2","[0, 25, 10, 4, 0, 0, 0, 0]"
"3","(2016-10-15 06:20:00,2016-10-15 06:40:00)","0","42","9","[0, 32, 10, 0, 0, 0, 0, 0]"
"2","(2016-10-15 06:20:00,2016-10-15 06:40:00)","0","13","4","[0, 7, 6, 0, 0, 0, 0, 0]"
"1","(2016-10-15 06:40:00,2016-10-15 07:00:00)","1","59","5","[0, 44, 11, 0, 2, 2, 0, 0]"
"1","(2016-10-15 06:40:00,2016-10-15 07:00:00)","0","31","6","[0, 22, 7, 2, 0, 0, 0, 0]"
"3","(2016-10-15 06:40:00,2016-10-15 07:00:00)","1","63","9","[0, 40, 11, 7, 3, 2, 0, 0]"
"3","(2016-10-15 06:40:00,2016-10-15 07:00:00)","0","80","16","[0, 55, 21, 1, 3, 0, 0, 0]"
"1","(2016-10-15 07:00:00,2016-10-15 07:20:00)","1","49","5","[0, 37, 6, 2, 1, 2, 0, 1]"
"1","(2016-10-15 07:00:00,2016-10-15 07:20:00)","0","39","15","[0, 34, 3, 2, 0, 0, 0, 0]"
"3","(2016-10-15 07:00:00,2016-10-15 07:20:00)","1","59","11","[0, 44, 11, 1, 1, 2, 0, 0]"
"3","(2016-10-15 07:00:00,2016-10-15 07:20:00)","0","103","25","[0, 80, 19, 1, 3, 0, 0, 0]"
"1","(2016-10-15 07:20:00,2016-10-15 07:40:00)","1","75","11","[0, 62, 5, 3, 2, 2, 1, 0]"
"1","(2016-10-15 07:20:00,2016-10-15 07:40:00)","0","53","10","[0, 48, 5, 0, 0, 0, 0, 0]"
"3","(2016-10-15 07:20:00,2016-10-15 07:40:00)","1","62","11","[0, 51, 6, 1, 1, 3, 0, 0]"
"3","(2016-10-15 07:20:00,2016-10-15 07:40:00)","0","107","38","[1, 87, 15, 2, 2, 0, 0, 0]"
"2","(2016-10-15 07:20:00,2016-10-15 07:40:00)","0","50","17","[0, 46, 2, 2, 0, 0, 0, 0]"
"1","(2016-10-15 07:40:00,2016-10-15 08:00:00)","1","72","11","[0, 59, 5, 2, 3, 3, 0, 0]"
"1","(2016-10-15 07:40:00,2016-10-15 08:00:00)","0","46","8","[0, 41, 4, 1, 0, 0, 0, 0]"
"3","(2016-10-15 07:40:00,2016-10-15 08:00:00)","1","77","23","[0, 71, 4, 1, 0, 1, 0, 0]"
"3","(2016-10-15 07:40:00,2016-10-15 08:00:00)","0","92","31","[0, 79, 11, 0, 2, 0, 0, 0]"
"2","(2016-10-15 07:40:00,2016-10-15 08:00:00)","0","81","18","[0, 76, 5, 0, 0, 0, 0, 0]"
"1","(2016-10-15 08:00:00,2016-10-15 08:20:00)","1","73","12","[0, 61, 4, 2, 0, 6, 0, 0]"
"1","(2016-10-15 08:00:00,2016-10-15 08:20:00)","0","44","10","[0, 43, 1, 0, 0, 0, 0, 0]"
"3","(2016-10-15 08:00:00,2016-10-15 08:20:00)","1","80","19","[0, 69, 9, 2, 0, 0, 0, 0]"
"3","(2016-10-15 08:00:00,2016-10-15 08:20:00)","0","105","28","[0, 82, 20, 2, 1, 0, 0, 0]"
"2","(2016-10-15 08:00:00,2016-10-15 08:20:00)","0","101","31","[0, 95, 6, 0, 0, 0, 0, 0]"
"1","(2016-10-15 08:20:00,2016-10-15 08:40:00)","1","103","23","[0, 85, 8, 3, 1, 5, 0, 1]"
"1","(2016-10-15 08:20:00,2016-10-15 08:40:00)","0","47","10","[0, 42, 4, 1, 0, 0, 0, 0]"
"3","(2016-10-15 08:20:00,2016-10-15 08:40:00)","1","80","14","[0, 71, 5, 3, 0, 1, 0, 0]"
"3","(2016-10-15 08:20:00,2016-10-15 08:40:00)","0","97","27","[0, 77, 17, 0, 3, 0, 0, 0]"
"2","(2016-10-15 08:20:00,2016-10-15 08:40:00)","0","118","26","[0, 110, 6, 2, 0, 0, 0, 0]"
"1","(2016-10-15 08:40:00,2016-10-15 09:00:00)","1","123","35","[0, 100, 13, 5, 2, 2, 0, 1]"
"1","(2016-10-15 08:40:00,2016-10-15 09:00:00)","0","55","15","[0, 54, 0, 1, 0, 0, 0, 0]"
"3","(2016-10-15 08:40:00,2016-10-15 09:00:00)","1","121","29","[0, 109, 6, 1, 2, 2, 0, 1]"
"3","(2016-10-15 08:40:00,2016-10-15 09:00:00)","0","128","35","[0, 112, 13, 2, 1, 0, 0, 0]"
"2","(2016-10-15 08:40:00,2016-10-15 09:00:00)","0","103","28","[0, 93, 8, 2, 0, 0, 0, 0]"
"1","(2016-10-15 09:00:00,2016-10-15 09:20:00)","1","110","21","[0, 101, 2, 1, 4, 2, 0, 0]"
"1","(2016-10-15 09:00:00,2016-10-15 09:20:00)","0","70","16","[0, 68, 2, 0, 0, 0, 0, 0]"
"3","(2016-10-15 09:00:00,2016-10-15 09:20:00)","1","90","22","[0, 82, 7, 1, 0, 0, 0, 0]"
